,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
20695,AgBi33S50,PF,,power factor,[0.00024099999999999998],[573.0],0.000241,573.0
20696,S2Ti,PF,,power factor,[0.0017],[325.0],0.0017,325.0
20697,SSe4Sn5,PF,,maximum PF⊥,[0.00037000000000000005],[823.0],0.0003700000000000001,823.0
20698,Sb18Sn91Te118,PF,,maximum PF,[2420.0],[823.0],2420.0,823.0
20699,Sb18Sn91Te118,PF,,power factor,[0.00242],[823.0],0.0024200000000000003,823.0
20700,Bi2S3,PF,,maximum power factor,[0.000363],[673.0],0.000363,673.0
20701,Bi2S3,PF,,power factor,[0.000363],[673.0],0.000363,673.0
20702,Cl3In,PF,,power factor,[0.000363],[673.0],0.000363,673.0
20703,PS2,PF,,S2σ,[4.9999999999999996e-05],[300.0],5e-05,300.0
20704,Co80Sb240Yb7,PF,,maximum power factor,[0.0053],[823.0],0.0053,823.0
20705,Bi,PF,,power factor,[0.004],[700.0],0.004,700.0
20708,C2O,PF,,power factor,[0.0001],[1073.0],0.0001,1073.0
20709,Bi4CuSb15Te30,PF,,maximum power factor,[0.0019],[450.0],0.0019,450.0
20710,Bi4CuSb15Te30,PF,,maximum power factor,[0.0019],[450.0],0.0019,450.0
20712,FeNbSb,PF,,PF,[10.0],[295],10.0,295.0
20713,Ag199Cu10Se50Te50,PF,,power factors,"[0.0011, 0.0013000000000000002]","[400.0, 560.0]",0.0012,480.0
20714,Ag199Cu10Se50Te50,PF,,power factors,"[0.0011, 0.0013000000000000002]","[400.0, 560.0]",0.0012,480.0
20715,Ag19CuSe5Te5,PF,,highest PF,[0.0012900000000000001],[463.0],0.00129,463.0
20716,Ag19CuSe5Te5,PF,,highest PF,[0.0012900000000000001],[463.0],0.00129,463.0
20717,CuInTe2,PF,,power factor,[0.0008],[750.0],0.0008,750.0
20718,Cu100In99Te200Zn,PF,,maximum power factor,[0.00117],[515.0],0.00117,515.0
20719,Bi200Se13Te285,PF,,highest PF,[0.13],[600.0],0.13,600.0
20720,Bi200Se13Te285,PF,,power factor,[0.13],[600.0],0.13,600.0
20722,Bi49Mg320Sb150Te,PF,,power factor,[0.0005],[295],0.0005,295.0
20723,FeNbSb,PF,,power factor,[0.0106],[295],0.0106,295.0
20724,Bi49Mg320Sb150Te,PF,,power factor,[0.0005],[295],0.0005,295.0
20725,Bi49Mg320Sb150Te,PF,,power factor,[0.0005],[295],0.0005,295.0
20726,Bi2S3,PF,,power factor,[0.0008300000000000001],[723.0],0.0008300000000000001,723.0
20727,Sodium,PF,,power factor,[0.005],[295],0.005,295.0
20728,NiO,PF,,power factor,[5.5e-07],[1023.0],5.5e-07,1023.0
20729,Ca3Co4O9,PF,,power factor,[0.000245],[1473.0],0.000245,1473.0
20730,Ca3Co4O9,PF,,power factors,"[7.000000000000001e-05, 0.00011]",[1073.0],9e-05,1073.0
20733,NaSe100Sn99,PF,,maximum power factor,[0.00048],[300.0],0.0004800000000000001,300.0
20734,NaSe50Sn49,PF,,maximum power factor,[0.00048],[823.0],0.0004800000000000001,823.0
20735,CoSb3,PF,,power factor,[0.00125],[650.0],0.00125,650.0
20736,Nb250S79Se711Sn290,PF,,highest power factor,[3.9999999999999996e-05],[300.0],4e-05,300.0
20737,S2Ti,PF,,PF,[0.00133],[350.0],0.00133,350.0
20739,SeSn,PF,,PFs,[0.003],[295],0.003,295.0
20740,SeSn,PF,,PF,"[0.0002, 0.0005]",[780.0],0.00035000000000000005,780.0
20741,In2O8Zn5,PF,,σα2,[0.00020899999999999998],[1473.0],0.000209,1473.0
20742,BaBi7Cu8O8Se8,PF,,maximum power factor,[0.000633],[923.0],0.000633,923.0
20743,SeSn,PF,,Power factor,[0.0007530000000000001],[793.0],0.000753,793.0
20744,NaS10Se40Sn49,PF,,highest power factor,[0.0007530000000000001],[793.0],0.000753,793.0
20745,AlCu97Se50,PF,,power factor,[0.0012],[1000.0],0.0012,1000.0
20746,Pb100Se100Zn,PF,,power factor,[0.00262],[523.0],0.0026200000000000004,523.0
20747,Cu3Ni7,PF,,power factor,[0.012],[950.0],0.012,950.0
20748,Bi39Cu40O40Se40Sm,PF,,highest power factor,[0.00037],[823.0],0.0003700000000000001,823.0
20749,BiCuOSe,PF,,highest power factor,[0.00017999999999999998],[823.0],0.00018,823.0
20750,Bi39Cu40O40Se40Sm,PF,,power factor,[0.00037],[823.0],0.0003700000000000001,823.0
20751,BiCuOSe,PF,,power factor,[0.00124],[673.0],0.00124,673.0
20752,Ba3Bi37Cu40O40Se40,PF,,maximum power factor,[0.00124],[673.0],0.00124,673.0
20753,CaMnO3,PF,,power factor,[5.9999999999999995e-05],[295],6.0000000000000015e-05,295.0
20754,Cu2Se,PF,,PF,[0.0013000000000000002],[1000.0],0.0013000000000000002,1000.0
20755,SeSn,PF,,PF,[0.001],[1000.0],0.001,1000.0
20756,Pb,PF,,power factor,[0.000623],[773.0],0.0006230000000000001,773.0
20757,SeSn,PF,,PF,[0.000193],[773.0],0.000193,773.0
20758,Pb,PF,,PF,[0.000623],[773.0],0.0006230000000000001,773.0
20759,Pb,PF,,PF,[0.000623],[773.0],0.0006230000000000001,773.0
20760,AgISn19Te19,PF,,σS2,[0.000305],[856.0],0.000305,856.0
20761,BCO500S,PF,,power factor,[0.00043099999999999996],[773.0],0.000431,773.0
20762,O5V2,PF,,PF,[5.76e-09],[410.0],5.8e-09,410.0
20763,OZn,PF,,PF,[0.00036800000000000005],[1273.0],0.000368,1273.0
20764,O5V2,PF,,power factor,[5.76e-09],[410.0],5.8e-09,410.0
20765,Bi2Se3,PF,,power factor,[9.2e-05],[523.0],9.2e-05,523.0
20766,Bi2Se3,PF,,maximum power factor,[9.2e-05],[523.0],9.2e-05,523.0
20767,Mg3Sb2,PF,,power factor,[0.00142],[575.0],0.0014199999999999998,575.0
20768,CoCu23S26Sb8,PF,,maximum power factor,[0.00176],[673.0],0.00176,673.0
20769,CoCu23S26Sb8,PF,,maximum power factor,[0.00176],[673.0],0.00176,673.0
20770,Co2Cu10S13Sb4,PF,,power factor,[0.00025],[673.0],0.00025,673.0
20771,CoCu23S26Sb8,PF,,maximum power factor,[0.00176],[673.0],0.00176,673.0
